run,dataset,calibration,selected_step,lower,upper,n,confidence,accuracy
seed-42,massive_en-US,uncalibrated,3600,0.7333333333333333,0.8,126,0.7663379005453708,0.6904761904761905
seed-42,massive_en-US,uncalibrated,3600,0.8,0.8666666666666667,160,0.8330825080027884,0.68125
seed-42,massive_en-US,uncalibrated,3600,0.8666666666666667,0.9333333333333333,242,0.9007955063894196,0.8388429752066116
seed-42,massive_en-US,uncalibrated,3600,0.9333333333333333,1.0,1609,0.9871057506571768,0.9502796768178993
seed-42,massive_zh-CN,uncalibrated,3600,0.0,0.06666666666666667,1,0.05890338893812021,0.0
seed-42,massive_zh-CN,uncalibrated,3600,0.06666666666666667,0.13333333333333333,25,0.10190409265145167,0.2
seed-42,massive_zh-CN,uncalibrated,3600,0.13333333333333333,0.2,41,0.16466956413221878,0.24390243902439024
seed-42,massive_zh-CN,uncalibrated,3600,0.2,0.26666666666666666,52,0.2343565224550453,0.34615384615384615
seed-42,massive_zh-CN,uncalibrated,3600,0.26666666666666666,0.3333333333333333,73,0.30044917320124986,0.3698630136986301
seed-42,massive_zh-CN,uncalibrated,3600,0.3333333333333333,0.4,94,0.36627244883164106,0.3723404255319149
seed-42,massive_zh-CN,uncalibrated,3600,0.4,0.4666666666666667,94,0.4338377597321718,0.4787234042553192
seed-42,massive_zh-CN,uncalibrated,3600,0.4666666666666667,0.5333333333333333,129,0.5035337205589718,0.4728682170542636
seed-42,massive_zh-CN,uncalibrated,3600,0.5333333333333333,0.6,131,0.5678371720746364,0.5114503816793893
seed-42,massive_zh-CN,uncalibrated,3600,0.6,0.6666666666666666,117,0.635056095376277,0.6324786324786325
seed-42,massive_zh-CN,uncalibrated,3600,0.6666666666666666,0.7333333333333333,126,0.7009047479220335,0.5873015873015873
seed-42,massive_zh-CN,uncalibrated,3600,0.7333333333333333,0.8,146,0.7656276415224947,0.589041095890411
seed-42,massive_zh-CN,uncalibrated,3600,0.8,0.8666666666666667,192,0.8351307838004534,0.7239583333333334
seed-42,massive_zh-CN,uncalibrated,3600,0.8666666666666667,0.9333333333333333,266,0.9018443338362104,0.8120300751879699
seed-42,massive_zh-CN,uncalibrated,3600,0.9333333333333333,1.0,1434,0.985996362715377,0.9414225941422594
seed-42,scienceqa,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,scienceqa,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,scienceqa,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,scienceqa,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,scienceqa,uncalibrated,3600,0.26666666666666666,0.3333333333333333,2,0.30279254998720917,0.0
seed-42,scienceqa,uncalibrated,3600,0.3333333333333333,0.4,13,0.36837067064819856,0.23076923076923078
seed-42,scienceqa,uncalibrated,3600,0.4,0.4666666666666667,20,0.4366399600404164,0.5
seed-42,scienceqa,uncalibrated,3600,0.4666666666666667,0.5333333333333333,81,0.5062999973953208,0.5308641975308642
seed-42,scienceqa,uncalibrated,3600,0.5333333333333333,0.6,110,0.5680432611888101,0.5636363636363636
seed-42,scienceqa,uncalibrated,3600,0.6,0.6666666666666666,108,0.6322703533911868,0.5185185185185185
seed-42,scienceqa,uncalibrated,3600,0.6666666666666666,0.7333333333333333,87,0.7015443372077437,0.6091954022988506
seed-42,scienceqa,uncalibrated,3600,0.7333333333333333,0.8,106,0.7685518394962366,0.6698113207547169
seed-42,scienceqa,uncalibrated,3600,0.8,0.8666666666666667,119,0.8355625677173513,0.7563025210084033
seed-42,scienceqa,uncalibrated,3600,0.8666666666666667,0.9333333333333333,158,0.9000970975211035,0.8544303797468354
seed-42,scienceqa,uncalibrated,3600,0.9333333333333333,1.0,1213,0.990075158750353,0.9752679307502061
seed-42,screenqa_choice,uncalibrated,3600,0.0,0.06666666666666667,2,0.06384008476523748,0.0
seed-42,screenqa_choice,uncalibrated,3600,0.06666666666666667,0.13333333333333333,136,0.10760970033358246,0.11764705882352941
seed-42,screenqa_choice,uncalibrated,3600,0.13333333333333333,0.2,258,0.16648239086140248,0.1511627906976744
